order_detail_id,product_id,quantity,price,total,order_id,createdDate,updatedDate,insertDate,updateDate,sourceSystem,isProcessed,batchId
131579,1153,10,1127.68,11276.80,44004,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131580,462,4,8993.65,35974.60,44004,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131581,85,9,6985.05,62865.45,44005,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131582,951,10,3789.09,37890.90,44005,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131583,110,2,5024.82,10049.64,44005,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131584,710,3,3214.45,9643.35,44006,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131585,726,5,5654.88,28274.40,44007,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131586,1068,9,9094.20,81847.80,44007,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131587,937,3,1770.98,5312.94,44008,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131588,931,7,5202.72,36419.04,44008,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131589,591,10,9003.16,90031.60,44009,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131590,723,2,5926.31,11852.62,44009,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131591,588,6,1288.65,7731.90,44009,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131592,262,8,780.29,6242.32,44010,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131593,1021,1,1390.62,1390.62,44010,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131594,245,7,5672.62,39708.34,44010,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131595,384,4,8478.80,33915.20,44010,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131596,376,4,7551.08,30204.32,44010,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131597,130,6,6231.78,37390.68,44011,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131598,55,7,1341.61,9391.27,44012,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131599,679,7,6407.27,44850.89,44012,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131600,1036,1,7819.49,7819.49,44012,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131601,1133,9,867.19,7804.71,44012,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131602,466,5,7976.93,39884.65,44012,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131603,97,6,2870.10,17220.60,44013,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131604,551,9,1988.38,17895.42,44014,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131605,502,6,6595.30,39571.80,44014,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131606,616,4,2070.91,8283.64,44014,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131607,1117,6,3629.77,21778.62,44014,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131608,1078,2,3386.57,6773.14,44015,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131609,913,1,9732.85,9732.85,44015,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131610,586,5,4389.71,21948.55,44015,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131611,560,10,1502.40,15024.00,44015,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131612,780,2,7123.24,14246.48,44016,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131613,1128,10,9514.62,95146.20,44017,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131614,75,4,4575.40,18301.60,44017,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131615,1192,3,7940.16,23820.48,44017,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131616,1005,3,2901.86,8705.58,44018,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131617,755,10,3833.42,38334.20,44019,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131618,289,4,2451.49,9805.96,44020,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131619,4,3,3671.79,11015.37,44020,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131620,1177,6,365.29,2191.74,44020,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131621,674,6,3751.55,22509.30,44021,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131622,680,3,8500.41,25501.23,44022,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131623,148,8,8774.14,70193.12,44023,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131624,216,8,2585.57,20684.56,44023,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131625,176,4,3378.83,13515.32,44023,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131626,951,5,3789.09,18945.45,44024,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131627,18,9,8021.35,72192.15,44024,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131628,794,9,3247.16,29224.44,44024,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131629,841,7,9733.38,68133.66,44025,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131630,1125,6,8015.39,48092.34,44025,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131631,997,6,9163.67,54982.02,44025,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131632,629,2,5982.45,11964.90,44025,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131633,90,3,5894.92,17684.76,44025,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131634,227,8,7851.47,62811.76,44026,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131635,105,4,40.91,163.64,44026,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131636,545,10,8289.20,82892.00,44026,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131637,1192,1,7940.16,7940.16,44027,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131638,941,10,4352.62,43526.20,44028,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131639,819,3,3187.38,9562.14,44028,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131640,970,4,1793.58,7174.32,44028,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131641,613,3,2283.91,6851.73,44029,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131642,740,6,9669.87,58019.22,44029,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131643,868,6,2078.39,12470.34,44030,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131644,1145,2,5737.03,11474.06,44030,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131645,511,7,3432.02,24024.14,44030,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131646,865,1,9102.56,9102.56,44031,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131647,1173,1,1524.14,1524.14,44031,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131648,326,7,6847.69,47933.83,44031,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131649,6,7,5868.78,41081.46,44032,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131650,1021,5,1390.62,6953.10,44032,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131651,446,2,9477.21,18954.42,44032,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131652,895,5,2081.68,10408.40,44032,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131653,475,3,5686.07,17058.21,44033,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131654,756,5,1885.88,9429.40,44033,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131655,850,5,5688.85,28444.25,44033,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131656,1060,3,4263.99,12791.97,44033,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131657,1192,4,7940.16,31760.64,44034,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131658,635,8,450.21,3601.68,44035,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131659,587,1,6443.67,6443.67,44035,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131660,644,1,943.09,943.09,44035,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131661,863,4,7775.67,31102.68,44035,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131662,79,9,8505.53,76549.77,44036,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131663,43,9,4334.74,39012.66,44036,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131664,1143,5,9613.99,48069.95,44036,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131665,888,10,6047.52,60475.20,44037,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131666,1132,5,4289.38,21446.90,44038,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131667,267,1,4957.10,4957.10,44038,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131668,62,10,3393.96,33939.60,44038,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131669,656,7,5380.39,37662.73,44039,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131670,978,6,4211.71,25270.26,44039,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131671,878,7,6691.47,46840.29,44039,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131672,1070,5,5806.33,29031.65,44039,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131673,1027,1,1532.27,1532.27,44039,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131674,478,5,3123.11,15615.55,44040,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131675,939,10,5032.17,50321.70,44041,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131676,459,6,5071.74,30430.44,44042,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131677,286,9,3669.95,33029.55,44042,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131678,149,5,5096.00,25480.00,44043,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131679,522,7,245.52,1718.64,44044,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131680,471,6,8724.82,52348.92,44044,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131681,1013,6,6417.42,38504.52,44044,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131682,208,10,5493.34,54933.40,44044,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131683,386,8,8529.24,68233.92,44044,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131684,908,9,4695.37,42258.33,44045,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131685,375,9,9628.77,86658.93,44045,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131686,13,3,3133.92,9401.76,44045,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131687,564,10,9227.28,92272.80,44045,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131688,128,2,6316.35,12632.70,44045,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131689,36,3,1329.66,3988.98,44046,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131690,479,5,2632.93,13164.65,44046,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131691,111,3,9999.34,29998.02,44046,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131692,483,10,2352.06,23520.60,44047,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131693,232,6,3759.75,22558.50,44047,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131694,1064,2,1385.39,2770.78,44047,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131695,960,4,4977.51,19910.04,44047,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131696,523,8,9583.28,76666.24,44048,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131697,619,6,5517.69,33106.14,44048,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131698,423,8,4276.24,34209.92,44049,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131699,102,6,9211.90,55271.40,44049,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131700,1157,6,2034.71,12208.26,44049,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131701,79,8,8505.53,68044.24,44050,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131702,777,9,4468.34,40215.06,44050,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131703,71,2,3403.30,6806.60,44050,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131704,585,8,9481.85,75854.80,44051,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131705,454,1,4814.96,4814.96,44051,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131706,1150,6,5704.80,34228.80,44051,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131707,908,5,4695.37,23476.85,44051,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131708,278,1,1382.15,1382.15,44051,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131709,514,1,9940.18,9940.18,44052,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131710,296,2,1656.48,3312.96,44052,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131711,157,8,814.12,6512.96,44052,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131712,1196,3,3337.25,10011.75,44052,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131713,154,8,2318.09,18544.72,44053,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131714,979,6,4215.25,25291.50,44053,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131715,346,3,9972.37,29917.11,44054,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131716,498,4,8644.36,34577.44,44054,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131717,53,5,6574.12,32870.60,44054,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131718,1089,8,5184.83,41478.64,44054,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131719,706,3,1000.89,3002.67,44055,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131720,1143,3,9613.99,28841.97,44055,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131721,520,1,4794.56,4794.56,44055,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131722,603,5,5982.75,29913.75,44055,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131723,1165,1,4894.26,4894.26,44055,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131724,114,1,101.97,101.97,44056,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131725,337,8,1080.24,8641.92,44056,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131726,652,6,5540.81,33244.86,44057,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131727,1186,9,4097.97,36881.73,44057,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131728,277,6,3955.64,23733.84,44058,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131729,350,8,9273.19,74185.52,44058,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131730,1012,1,7744.90,7744.90,44058,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131731,561,5,3627.12,18135.60,44058,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131732,65,5,7820.89,39104.45,44058,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131733,794,10,3247.16,32471.60,44059,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131734,238,2,9336.00,18672.00,44059,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131735,1151,7,8682.88,60780.16,44060,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131736,1048,5,5036.81,25184.05,44061,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131737,298,9,9760.23,87842.07,44062,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131738,1110,5,6573.58,32867.90,44062,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131739,516,1,8513.00,8513.00,44062,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131740,70,9,1785.21,16066.89,44062,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131741,1027,4,1532.27,6129.08,44062,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131742,618,7,8892.58,62248.06,44063,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131743,845,7,1396.06,9772.42,44063,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131744,462,1,8993.65,8993.65,44063,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131745,997,7,9163.67,64145.69,44063,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131746,28,3,8997.73,26993.19,44063,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131747,236,10,6733.14,67331.40,44064,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131748,93,6,7811.85,46871.10,44064,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131749,85,1,6985.05,6985.05,44064,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131750,360,9,9816.77,88350.93,44064,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131751,259,8,6605.41,52843.28,44064,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131752,1144,2,4076.78,8153.56,44065,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131753,112,5,3581.59,17907.95,44065,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131754,158,8,8514.37,68114.96,44065,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131755,672,3,3007.95,9023.85,44065,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131756,306,5,9812.34,49061.70,44066,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131757,573,2,5112.12,10224.24,44067,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131758,683,8,7405.81,59246.48,44067,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131759,316,6,2731.47,16388.82,44067,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131760,1154,1,3224.27,3224.27,44067,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131761,118,4,5372.14,21488.56,44067,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131762,730,4,4830.54,19322.16,44068,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131763,126,10,2565.97,25659.70,44068,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131764,134,8,3057.75,24462.00,44068,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131765,901,3,8874.43,26623.29,44068,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131766,161,9,8567.19,77104.71,44069,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131767,710,10,3214.45,32144.50,44070,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131768,1112,7,526.91,3688.37,44071,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131769,243,9,2795.65,25160.85,44071,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131770,762,6,8725.89,52355.34,44071,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131771,155,1,266.32,266.32,44072,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131772,1140,10,5719.36,57193.60,44072,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131773,578,10,6388.83,63888.30,44073,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131774,558,4,7501.81,30007.24,44073,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131775,839,7,8225.03,57575.21,44073,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131776,322,7,3236.39,22654.73,44074,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131777,233,3,105.71,317.13,44074,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131778,458,7,1990.66,13934.62,44074,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131779,915,3,3599.14,10797.42,44074,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131780,234,10,3221.92,32219.20,44074,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131781,628,8,1341.76,10734.08,44075,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131782,553,7,6545.71,45819.97,44075,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131783,668,4,5230.81,20923.24,44075,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131784,919,4,4846.20,19384.80,44076,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131785,593,2,2051.28,4102.56,44076,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131786,1083,9,1061.01,9549.09,44076,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131787,406,5,4760.80,23804.00,44076,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131788,798,3,6597.30,19791.90,44076,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131789,266,4,3213.75,12855.00,44077,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131790,664,2,8575.59,17151.18,44077,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131791,554,1,5109.36,5109.36,44077,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131792,341,1,308.04,308.04,44077,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131793,810,5,6115.46,30577.30,44078,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131794,1071,3,6459.14,19377.42,44078,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131795,612,2,6766.28,13532.56,44078,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131796,598,1,3969.41,3969.41,44078,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131797,222,4,5537.65,22150.60,44078,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131798,475,6,5686.07,34116.42,44079,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131799,1130,6,9669.34,58016.04,44079,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131800,1004,8,3139.32,25114.56,44079,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131801,785,3,944.60,2833.80,44079,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131802,745,8,4122.45,32979.60,44079,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131803,46,2,6613.14,13226.28,44080,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131804,33,3,7454.70,22364.10,44080,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131805,21,6,3679.14,22074.84,44080,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131806,423,4,4276.24,17104.96,44080,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131807,239,6,7668.35,46010.10,44080,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131808,238,6,9336.00,56016.00,44081,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131809,106,9,3239.62,29156.58,44082,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131810,829,3,8185.09,24555.27,44083,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131811,390,9,664.71,5982.39,44084,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131812,613,5,2283.91,11419.55,44084,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131813,789,6,5826.17,34957.02,44084,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131814,833,3,4359.27,13077.81,44085,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131815,139,5,1461.01,7305.05,44085,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131816,417,2,4672.02,9344.04,44085,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131817,904,9,9896.70,89070.30,44085,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131818,214,9,1537.35,13836.15,44086,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131819,271,6,9884.60,59307.60,44086,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131820,1010,5,2906.19,14530.95,44087,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131821,783,1,2011.19,2011.19,44088,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131822,477,10,4196.13,41961.30,44088,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131823,66,3,2180.49,6541.47,44089,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131824,127,6,8537.09,51222.54,44090,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131825,705,9,4610.87,41497.83,44090,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131826,366,7,4986.16,34903.12,44090,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131827,1149,10,9655.60,96556.00,44090,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131828,767,6,5290.07,31740.42,44091,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131829,640,10,8645.21,86452.10,44091,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131830,147,4,5784.07,23136.28,44091,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131831,168,5,2271.51,11357.55,44091,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131832,336,5,8181.83,40909.15,44092,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131833,983,8,6074.27,48594.16,44092,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131834,606,9,158.47,1426.23,44092,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131835,847,5,3472.43,17362.15,44093,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131836,1076,7,1810.04,12670.28,44093,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131837,1057,2,1671.65,3343.30,44093,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131838,814,9,253.51,2281.59,44094,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131839,992,10,4906.77,49067.70,44094,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131840,811,8,7098.40,56787.20,44094,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131841,452,6,4609.26,27655.56,44094,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131842,498,4,8644.36,34577.44,44095,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131843,565,3,7525.31,22575.93,44095,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131844,872,8,1141.90,9135.20,44096,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131845,917,5,2290.46,11452.30,44096,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131846,14,8,2244.64,17957.12,44096,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131847,313,10,8638.93,86389.30,44096,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131848,681,6,5289.28,31735.68,44096,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131849,79,10,8505.53,85055.30,44097,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131850,941,4,4352.62,17410.48,44097,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131851,275,2,5945.71,11891.42,44097,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131852,661,6,9902.88,59417.28,44097,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131853,445,6,5571.44,33428.64,44098,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131854,913,4,9732.85,38931.40,44098,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131855,1195,8,1084.35,8674.80,44099,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
131856,996,4,6881.21,27524.84,44099,2024-10-04,,2024-10-04,2024-10-04,MySQL,0,
